One professional employer organization license lapsed in Escambia County during 2019	Alabama Business Daily	https://pipeline.locallabs.com/stories/525503714	2020-03-14 08:36:15	Alabama Business Daily - Michigan - Professional Licenses Expiring by Profession Compared to prev period (County - Year) HLE	Metro Business Network
Two transportation company licenses lapsed in Calhoun County during 2019	Alabama Business Daily	https://pipeline.locallabs.com/stories/525503694	2020-04-19 08:57:32	Alabama Business Daily - Michigan - Professional Licenses Expiring by Profession Compared to prev period (County - Year) HLE	Metro Business Network
One collection practice license lapsed in Montgomery County during 2019	Alabama Business Daily	https://pipeline.locallabs.com/stories/525503761	2020-03-05 06:24:59	Alabama Business Daily - Michigan - Professional Licenses Expiring by Profession Compared to prev period (County - Year) HLE	Metro Business Network
Three professional engineer licenses lapsed in Madison County during 2019	Alabama Business Daily	https://pipeline.locallabs.com/stories/525503747	2020-04-01 09:29:08	Alabama Business Daily - Michigan - Professional Licenses Expiring by Profession Compared to prev period (County - Year) HLE	Metro Business Network
Five architect licenses lapsed in Jefferson County during 2019	Alabama Business Daily	https://pipeline.locallabs.com/stories/525503730	2020-02-18 06:39:28	Alabama Business Daily - Michigan - Professional Licenses Expiring by Profession Compared to prev period (County - Year) HLE	Metro Business Network
Four collection practice licenses lapsed in Shelby County during 2019	Alabama Business Daily	https://pipeline.locallabs.com/stories/525503768	2020-03-06 07:28:15	Alabama Business Daily - Michigan - Professional Licenses Expiring by Profession Compared to prev period (County - Year) HLE	Metro Business Network
Three professional engineer licenses lapsed in DeKalb County during 2019	Alabama Business Daily	https://pipeline.locallabs.com/stories/525503711	2020-03-23 10:24:48	Alabama Business Daily - Michigan - Professional Licenses Expiring by Profession Compared to prev period (County - Year) HLE	Metro Business Network
Two mortuary science licenses lapsed in Calhoun County during 2019	Alabama Business Daily	https://pipeline.locallabs.com/stories/525503693	2020-03-09 10:16:31	Alabama Business Daily - Michigan - Professional Licenses Expiring by Profession Compared to prev period (County - Year) HLE	Metro Business Network
Five professional engineer licenses lapsed in Monroe County during 2019	Alabama Business Daily	https://pipeline.locallabs.com/stories/525503762	2020-04-03 07:21:09	Alabama Business Daily - Michigan - Professional Licenses Expiring by Profession Compared to prev period (County - Year) HLE	Metro Business Network
Four collection practice licenses lapsed in Madison County during 2019	Alabama Business Daily	https://pipeline.locallabs.com/stories/525503745	2020-03-03 08:56:00	Alabama Business Daily - Michigan - Professional Licenses Expiring by Profession Compared to prev period (County - Year) HLE	Metro Business Network
Three collection practice licenses lapsed in Jackson County during 2019	Alabama Business Daily	https://pipeline.locallabs.com/stories/525503729	2020-03-01 06:01:38	Alabama Business Daily - Michigan - Professional Licenses Expiring by Profession Compared to prev period (County - Year) HLE	Metro Business Network
One professional engineer license lapsed in Calhoun County during 2019	Alabama Business Daily	https://pipeline.locallabs.com/stories/525503699	2020-03-18 08:24:06	Alabama Business Daily - Michigan - Professional Licenses Expiring by Profession Compared to prev period (County - Year) HLE	Metro Business Network
One prepaid funeral provider license lapsed in Monroe County during 2019	Alabama Business Daily	https://pipeline.locallabs.com/stories/525503760	2020-03-13 08:07:22	Alabama Business Daily - Michigan - Professional Licenses Expiring by Profession Compared to prev period (County - Year) HLE	Metro Business Network
One unarmed combat commission license lapsed in Madison County during 2019	Alabama Business Daily	https://pipeline.locallabs.com/stories/525503744	2020-04-29 07:35:32	Alabama Business Daily - Michigan - Professional Licenses Expiring by Profession Compared to prev period (County - Year) HLE	Metro Business Network
One carnival/amusement license lapsed in Jackson County during 2019	Alabama Business Daily	https://pipeline.locallabs.com/stories/525503728	2020-02-25 07:27:38	Alabama Business Daily - Michigan - Professional Licenses Expiring by Profession Compared to prev period (County - Year) HLE	Metro Business Network
One real estate appraiser license lapsed in DeKalb County during 2019	Alabama Business Daily	https://pipeline.locallabs.com/stories/525503713	2020-04-14 09:04:35	Alabama Business Daily - Michigan - Professional Licenses Expiring by Profession Compared to prev period (County - Year) HLE	Metro Business Network
One real estate appraiser license lapsed in Calhoun County during 2019	Alabama Business Daily	https://pipeline.locallabs.com/stories/525503698	2020-04-11 08:42:23	Alabama Business Daily - Michigan - Professional Licenses Expiring by Profession Compared to prev period (County - Year) HLE	Metro Business Network
Three mortuary science licenses lapsed in Monroe County during 2019	Alabama Business Daily	https://pipeline.locallabs.com/stories/525503758	2020-03-12 07:42:49	Alabama Business Daily - Michigan - Professional Licenses Expiring by Profession Compared to prev period (County - Year) HLE	Metro Business Network
One mortuary science license lapsed in Lee County during 2019	Alabama Business Daily	https://pipeline.locallabs.com/stories/525503743	2020-03-11 07:25:02	Alabama Business Daily - Michigan - Professional Licenses Expiring by Profession Compared to prev period (County - Year) HLE	Metro Business Network
