2 professional licenses issued in zip code 92010 during first 6 months 2019	California Business Daily	https://pipeline.locallabs.com/stories/536717659	2020-08-26 09:45:46	California Business Daily - California - Professional Licenses Issued (Zip - 6 Months) HLE	Metro Business Network
1 professional license issued in zip code 92324 during first 6 months 2020	California Business Daily	https://pipeline.locallabs.com/stories/536717150	2020-10-24 08:36:44	California Business Daily - California - Professional Licenses Issued (Zip - 6 Months) HLE	Metro Business Network
1 professional license issued in zip code 94555 during first 6 months 2019	California Business Daily	https://pipeline.locallabs.com/stories/536715435	2020-06-30 08:15:48	California Business Daily - California - Professional Licenses Issued (Zip - 6 Months) HLE	Metro Business Network
1 professional license issued in zip code 93313 during first 6 months 2020	California Business Daily	https://pipeline.locallabs.com/stories/536716122	2020-10-20 07:38:11	California Business Daily - California - Professional Licenses Issued (Zip - 6 Months) HLE	Metro Business Network
1 professional license issued in zip code 92037 during first 6 months 2019	California Business Daily	https://pipeline.locallabs.com/stories/536717600	2020-10-09 07:49:24	California Business Daily - California - Professional Licenses Issued (Zip - 6 Months) HLE	Metro Business Network
3 professional licenses issued in zip code 95624 during first 6 months 2020	California Business Daily	https://pipeline.locallabs.com/stories/536714722	2020-11-11 06:52:22	California Business Daily - California - Professional Licenses Issued (Zip - 6 Months) HLE	Metro Business Network
2 professional licenses issued in zip code 94587 during first 6 months 2019	California Business Daily	https://pipeline.locallabs.com/stories/536715379	2020-09-04 09:21:55	California Business Daily - California - Professional Licenses Issued (Zip - 6 Months) HLE	Metro Business Network
1 professional license issued in zip code 91209 during first 6 months 2019	California Business Daily	https://pipeline.locallabs.com/stories/536718298	2020-08-18 07:26:04	California Business Daily - California - Professional Licenses Issued (Zip - 6 Months) HLE	Metro Business Network
1 professional license issued in zip code 92831 during first 6 months 2020	California Business Daily	https://pipeline.locallabs.com/stories/536716567	2020-11-26 08:51:37	California Business Daily - California - Professional Licenses Issued (Zip - 6 Months) HLE	Metro Business Network
1 professional license issued in zip code 92677 during first 6 months 2020	California Business Daily	https://pipeline.locallabs.com/stories/536716721	2020-11-28 07:59:41	California Business Daily - California - Professional Licenses Issued (Zip - 6 Months) HLE	Metro Business Network
3 professional licenses issued in zip code 90278 during first 6 months 2019	California Business Daily	https://pipeline.locallabs.com/stories/536718616	2020-07-21 07:07:19	California Business Daily - California - Professional Licenses Issued (Zip - 6 Months) HLE	Metro Business Network
1 professional license issued in zip code 95826 during first 6 months 2020	California Business Daily	https://pipeline.locallabs.com/stories/536714540	2020-10-18 08:29:10	California Business Daily - California - Professional Licenses Issued (Zip - 6 Months) HLE	Metro Business Network
1 professional license issued in zip code 90042 during first 6 months 2019	California Business Daily	https://pipeline.locallabs.com/stories/536718809	2020-09-12 08:58:25	California Business Daily - California - Professional Licenses Issued (Zip - 6 Months) HLE	Metro Business Network
3 professional licenses issued in zip code 92374 during first 6 months 2019	California Business Daily	https://pipeline.locallabs.com/stories/536717084	2020-06-23 07:45:30	California Business Daily - California - Professional Licenses Issued (Zip - 6 Months) HLE	Metro Business Network
9 professional licenses issued in zip code 93505 during first 6 months 2019	California Business Daily	https://pipeline.locallabs.com/stories/536716051	2020-06-06 08:58:01	California Business Daily - California - Professional Licenses Issued (Zip - 6 Months) HLE	Metro Business Network
1 professional license issued in zip code 91702 during first 6 months 2020	California Business Daily	https://pipeline.locallabs.com/stories/536717963	2020-10-18 07:55:03	California Business Daily - California - Professional Licenses Issued (Zip - 6 Months) HLE	Metro Business Network
1 professional license issued in zip code 92101 during first 6 months 2020	California Business Daily	https://pipeline.locallabs.com/stories/536717526	2020-11-28 07:33:10	California Business Daily - California - Professional Licenses Issued (Zip - 6 Months) HLE	Metro Business Network
