LGIS	Chambana Sun	1164	311116	2020-04-29	13
MM - North Carolina	Chapel Hill Review	2167	311374	2020-04-29	13
MM - West Virginia	Charleston Leader	2643	311960	2020-04-29	13
MM - South Carolina	Charleston Reporter	2825	312025	2020-04-29	13
LGIS	Chicago City Wire	1239	311129	2020-04-29	13
MM - California	Chico Times	2743	311627	2020-04-29	13
MM - Wisconsin	Chippewa Valley Times	1885	311169	2020-04-29	13
MM - Ohio	Cincy Reporter	2217	311424	2020-04-29	13
MM - Tennessee	Clarksville Times	2535	311863	2020-04-29	13
MM - Missouri	Clay Co Times	2117	311322	2020-04-29	13
MM - Florida	Clay County Times	1969	311232	2020-04-29	13
MM - Ohio	Clermont Times	2220	311427	2020-04-29	13
MM - Ohio	Cleveland Reporter	2208	311415	2020-04-29	13
MM - California	Coachella Today	2719	311603	2020-04-29	13
MM - Pennsylvania	Coal Region News	2102	311487	2020-04-29	13
MM - Georgia	Coastal GA News	2315	311685	2020-04-29	13
MM - Georgia	Cobb Reporter	2316	311686	2020-04-29	13
MM - Arizona	Coconino News	1946	311219	2020-04-29	13
MM - Texas	Collin Times	2258	311530	2020-04-29	13
Metro Business Network	Colorado Business Daily	1636	311073	2020-04-29	13
MM - Missouri	Columbia News	2127	311328	2020-04-29	13
MM - South Carolina	Columbia Standard	2789	312013	2020-04-29	13
MM - Indiana	Columbus Standard	2474	311804	2020-04-29	13
MM - Texas	Concho Valley News	2261	311533	2020-04-29	13
MM - New Hampshire	Concord Ledger	2346	311713	2020-04-29	13
Metro Business Network	Connecticut Business Daily	1637	311074	2020-04-29	13
MM - Texas	Corpus Christi Sun	2271	311543	2020-04-29	13
MM - Pennsylvania	Crawford Times	2099	311486	2020-04-29	13
MM - Pennsylvania	Cumberland Valley News	2098	311485	2020-04-29	13
MM - Minnesota	Dakota Times	2076	311296	2020-04-29	13
MM - Texas	Dallas City Wire	2251	311523	2020-04-29	13
MM - New Hampshire	Dartmouth Times	2350	311717	2020-04-29	13
MM - Pennsylvania	Dauphin News	2096	311484	2020-04-29	13
MM - Utah	Davis Times	2653	311969	2020-04-29	13
MM - Ohio	Dayton Reporter	2232	311439	2020-04-29	13
MM - Alabama	Decatur Times	2546	311873	2020-04-29	13
MM - Georgia	DeKalb GA News	2317	311687	2020-04-29	13
LGIS	DeKalb Times	1388	311134	2020-04-29	13
Metro Business Network	Delaware Business Daily	1638	311075	2020-04-29	13
MM - Ohio	Delaware County Review	2230	311437	2020-04-29	13
MM - Colorado	Denver City Wire	2455	311786	2020-04-29	13
MM - Iowa	Des Moines Sun	2052	311281	2020-04-29	13
MM - Michigan	Detroit City Wire	1891	311174	2020-04-29	13
MM - South Carolina	Dorchester Today	2790	312014	2020-04-29	13
MM - Maine	Down East Times	2385	311724	2020-04-29	13
MM - Michigan	Downriver Today	1892	311175	2020-04-29	13
MM - Iowa	Dubuque Times	2057	311283	2020-04-29	13
LGIS	DuPage Policy Journal	1042	311059	2020-04-29	13
MM - North Carolina	Durham Reporter	2142	311349	2020-04-29	13
MM - Florida	Duval Times	1973	311234	2020-04-29	13
MM - Nevada	Eagle Valley Times	2299	311670	2020-04-29	13
MM - California	East Alameda News	2755	311639	2020-04-29	13
MM - Colorado	East Arapahoe News	2457	311788	2020-04-29	13
MM - Arizona	East Arizona News	1953	311223	2020-04-29	13
MM - Georgia	East Central Georgia News	2313	311683	2020-04-29	13
MM - Iowa	East Central Iowa News	2055	311282	2020-04-29	13
LGIS	East Central Reporter	1193	311124	2020-04-29	13
MM - Texas	East Central Texas News	2280	311552	2020-04-29	13
MM - Ohio	East Cleveland News	2209	311416	2020-04-29	13
MM - California	East Contra Costa News	2754	311638	2020-04-29	13
MM - Texas	East DFW News	2273	311545	2020-04-29	13
MM - Florida	East Hillsborough News	1975	311235	2020-04-29	13
MM - Texas	East Houston News	2293	311565	2020-04-29	13
MM - New York	East Hudson Valley News	2805	311992	2020-04-29	13
MM - Idaho	East Idaho Times	2679	312056	2020-04-29	13
MM - Indiana	East Indy News	2491	311821	2020-04-29	13
MM - Kentucky	East Kentucky Times	2427	311762	2020-04-29	13
MM - Washington	East King News	1929	311492	2020-04-29	13
MM - North Carolina	East Lake Norman News	2157	311364	2020-04-29	13
MM - Arkansas	East Little Rock Times	2564	311890	2020-04-29	13
MM - Kentucky	East Louisville News	2431	311766	2020-04-29	13
MM - Michigan	East Michigan News	1896	311179	2020-04-29	13
MM - Pennsylvania	East Montgomery Times	2013	311455	2020-04-29	13
MM - New Mexico	East New Mexico News	2631	311949	2020-04-29	13
MM - Oklahoma	East OKC News	2776	312042	2020-04-29	13
MM - Oregon	East Oregon News	2667	311982	2020-04-29	13
MM - Florida	East Panhandle News	1999	311252	2020-04-29	13
MM - West Virginia	East Panhandle Times	2644	311961	2020-04-29	13
MM - Oregon	East PDX Today	2664	311979	2020-04-29	13
MM - Kentucky	East Pennyroyal News	2423	311758	2020-04-29	13
MM - Texas	East RGV News	2282	311554	2020-04-29	13
MM - California	East San Diego News	2710	311594	2020-04-29	13
MM - California	East SBV Times	2715	311599	2020-04-29	13
MM - California	East SFV Today	2690	311574	2020-04-29	13
MM - California	East Sierra News	2725	311609	2020-04-29	13
MM - Utah	East SLC News	2660	311976	2020-04-29	13
MM - Ohio	East Stark News	2191	311398	2020-04-29	13
MM - Minnesota	East Twin Cities	2086	311305	2020-04-29	13
MM - California	East Ventura News	2685	311569	2020-04-29	13
MM - Florida	East Volusia News	1977	311236	2020-04-29	13
MM - North Carolina	East Wake Times	2144	311351	2020-04-29	13
MM - Kansas	East Wichita Times	2408	311744	2020-04-29	13
MM - Virginia	Eastern Shore Times	2374	311664	2020-04-29	13
MM - Michigan	Eastern Wayne Today	1895	311178	2020-04-29	13
MM - Alabama	EC Alabama News	2547	311874	2020-04-29	13
MM - Indiana	EC Indiana News	2475	311805	2020-04-29	13
MM - Kansas	EC Kansas News	2418	311754	2020-04-29	13
MM - Mississippi	EC Mississippi News	2608	311928	2020-04-29	13
MM - Nebraska	EC Nebraska News	2622	311941	2020-04-29	13
MM - North Carolina	EC North Carolina News	2143	311350	2020-04-29	13
MM - Ohio	EC Ohio News	2195	311402	2020-04-29	13
MM - Oklahoma	EC Oklahoma News	2785	312051	2020-04-29	13
MM - Virginia	EC Virginia News	2358	311648	2020-04-29	13
MM - Wisconsin	EC Wisconsin News	1879	311163	2020-04-29	13
MM - Texas	El Paso Standard	2285	311557	2020-04-29	13
MM - Kentucky	Elizabethtown Times	2428	311763	2020-04-29	13
MM - Indiana	Elkhart Times	2476	311806	2020-04-29	13
MM - Florida	Emerald Coast Times	1979	311237	2020-04-29	13
MM - Pennsylvania	Erie County Times	2095	311483	2020-04-29	13
MM - Ohio	Fairfield Reporter	2227	311434	2020-04-29	13
MM - Texas	Far West Texas News	2289	311561	2020-04-29	13
MM - North Dakota	Fargo Standard	2438	311774	2020-04-29	13
MM - Arkansas	Fayetteville Standard	2560	311886	2020-04-29	13
MM - North Carolina	Fayetteville Today	2147	311354	2020-04-29	13
MM - Ohio	Findlay Times	2202	311409	2020-04-29	13
MM - New York	Finger Lakes Today	2804	311991	2020-04-29	13
Metro Business Network	Florida Business Daily	1149	311064	2020-04-29	13
MM - Louisiana	Florida Parish News	2590	311915	2020-04-29	13
MM - Wisconsin	Fon du Lac News	1880	311164	2020-04-29	13
MM - North Carolina	Foothills Review	2145	311352	2020-04-29	13
MM - Texas	Forest Country News	2263	311535	2020-04-29	13
MM - Arkansas	Fort Smith Times	2603	311897	2020-04-29	13
MM - Wisconsin	Fox Cities News	1881	311165	2020-04-29	13
MM - Virginia	Fredericksburg Leader	2360	311650	2020-04-29	13
MM - California	Fresno Leader	2726	311610	2020-04-29	13
MM - Indiana	Ft Wayne Times	2479	311809	2020-04-29	13
MM - Texas	Ft Worth Times	2253	311525	2020-04-29	13
MM - Alabama	Gadsden Today	2548	311875	2020-04-29	13
LGIS	Galesburg Reporter	1603	311141	2020-04-29	13
MM - North Carolina	Gastonia Times	2151	311358	2020-04-29	13
MM - Virginia	Gateway Reporter	2359	311649	2020-04-29	13
MM - Michigan	Genesee News	1897	311180	2020-04-29	13
Metro Business Network	Georgia Business Daily	1639	311076	2020-04-29	13
MM - Georgia	Georgia Mountain News	2321	311691	2020-04-29	13
MM - Montana	Glacier Country News	2239	311346	2020-04-29	13
MM - New Jersey	Gloucester Today	2513	311842	2020-04-29	13
MM - California	Gold Country Today	2745	311629	2020-04-29	13
MM - Colorado	Grand Junction Times	2467	311798	2020-04-29	13
MM - Michigan	Grand Rapids Reporter	1901	311184	2020-04-29	13
MM - Texas	Grayson Times	2291	311563	2020-04-29	13
MM - Wisconsin	Green Bay Reporter	1873	311157	2020-04-29	13
MM - Ohio	Greene County Times	2235	311442	2020-04-29	13
MM - North Carolina	Greensboro Reporter	2152	311359	2020-04-29	13
MM - South Carolina	Greenville Leader	2791	312015	2020-04-29	13
MM - North Carolina	Greenville Reporter	2153	311360	2020-04-29	13
LGIS	Grundy Reporter	1539	311136	2020-04-29	13
MM - Mississippi	GTR Times	2610	311930	2020-04-29	13
MM - Tennessee	Hamilton Reporter	2522	311850	2020-04-29	13
MM - Pennsylvania	Happy Valley Times	2092	311482	2020-04-29	13
MM - Maryland	Harford News	1686	311145	2020-04-29	13
MM - Connecticut	Hartford Reporter	2580	311907	2020-04-29	13
Metro Business Network	Hawaii Business Daily	1640	311077	2020-04-29	13
MM - Virginia	Henrico Times	2362	311652	2020-04-29	13
MM - Florida	Hernando Reporter	1980	311238	2020-04-29	13
MM - North Carolina	Hickory Sun	2148	311355	2020-04-29	13
MM - North Carolina	High Country Times	2154	311361	2020-04-29	13
MM - Texas	Hill Country Chronicle	2250	311522	2020-04-29	13
MM - New Hampshire	Hillsborough Sun	2345	311712	2020-04-29	13
MM - South Carolina	Hilton Head Reporter	2793	312017	2020-04-29	13
MM - Mississippi	Hinds Today	2611	311931	2020-04-29	13
MM - Michigan	Holland Reporter	1898	311181	2020-04-29	13
MM - Hawaii	Honolulu Reporter	2583	311909	2020-04-29	13
MM - Kentucky	Hopkinsville Times	2433	311768	2020-04-29	13
MM - Arkansas	Hot Springs Times	2562	311888	2020-04-29	13
MM - Louisiana	Houma-Thibodaux News	2591	311916	2020-04-29	13
MM - Connecticut	Housatonic Valley News	2574	311901	2020-04-29	13
MM - Texas	Houston Republic	2255	311527	2020-04-29	13
MM - Maryland	Howard County News	1687	311146	2020-04-29	13
MM - New Jersey	Hudson Today	2504	311833	2020-04-29	13
MM - West Virginia	Huntington Times	2645	311962	2020-04-29	13
MM - Alabama	Huntsville Leader	2549	311876	2020-04-29	13
MM - Kansas	Hutch Today	2410	311746	2020-04-29	13
MM - North Carolina	IBX News	2155	311362	2020-04-29	13
Metro Business Network	Idaho Business Daily	1641	311078	2020-04-29	13
Metro Business Network	Illinois Business Daily	1148	311063	2020-04-29	13
LGIS	Illinois Valley Times	1187	311118	2020-04-29	13
MM - California	Imperial CA News	2720	311604	2020-04-29	13
Metro Business Network	Indiana Business Daily	1642	311079	2020-04-29	13
MM - Indiana	Indy Standard	2493	311823	2020-04-29	13
MM - Alaska	Interior Alaska News	2395	311732	2020-04-29	13
Metro Business Network	Iowa Business Daily	1405	311066	2020-04-29	13
MM - Iowa	Iowa City Today	2059	311285	2020-04-29	13
MM - Kentucky	Jackson Purchase News	2436	311770	2020-04-29	13
MM - Missouri	Jefferson City News	2126	311327	2020-04-29	13
MM - Missouri	Jefferson County Times	2125	311326	2020-04-29	13
MM - Alabama	Jefferson Reporter	2543	311870	2020-04-29	13
MM - Kansas	Joco Today	2412	311748	2020-04-29	13
MM - Tennessee	Johnson City Times	2527	311855	2020-04-29	13
MM - North Carolina	Johnston Reporter	2156	311363	2020-04-29	13
MM - Arkansas	Jonesboro Times	2563	311889	2020-04-29	13
MM - Michigan	Kalamazoo Times	1899	311182	2020-04-29	13
LGIS	Kane County Reporter	1236	311126	2020-04-29	13
LGIS	Kankakee Times	1163	311115	2020-04-29	13
Metro Business Network	Kansas Business Daily	1643	311080	2020-04-29	13
MM - Hawaii	Kauai Sun	2585	311911	2020-04-29	13
MM - Missouri	KC Reporter	2131	311332	2020-04-29	13
LGIS	Kendall County Times	1540	311137	2020-04-29	13
MM - Wisconsin	Kenosha Reporter	1875	311159	2020-04-29	13
MM - Rhode Island	Kent County Times	2447	311779	2020-04-29	13
MM - Delaware	Kent County Today	1958	311227	2020-04-29	13
MM - Indiana	Kentuckiana Times	2481	311811	2020-04-29	13
Metro Business Network	Kentucky Business Daily	1644	311081	2020-04-29	13
MM - California	Kern County Times	2721	311605	2020-04-29	13
MM - Florida	Key West Reporter	2026	311268	2020-04-29	13
Metro Business Network	Keystone Business News	655	311058	2020-04-29	13
MM - California	Kings County Times	2723	311607	2020-04-29	13
MM - Tennessee	Kingsport Reporter	2532	311860	2020-04-29	13
MM - Washington	Kitsap Review	1974	311511	2020-04-29	13
MM - Tennessee	Knox Times	2520	311848	2020-04-29	13
MM - Indiana	Kokomo Standard	2482	311812	2020-04-29	13
MM - California	LA Harbor News	2700	311584	2020-04-29	13
MM - Louisiana	Lafayette Reporter	2594	311917	2020-04-29	13
MM - Indiana	Lafayette Times	2483	311813	2020-04-29	13
LGIS	Lake County Gazette	1160	311112	2020-04-29	13
MM - Ohio	Lake County Times	2215	311422	2020-04-29	13
MM - New Hampshire	Lake Region News	2347	311714	2020-04-29	13
MM - California	Lake Tahoe Sun	2739	311623	2020-04-29	13
MM - Oregon	Lane County News	2668	311983	2020-04-29	13
MM - Michigan	Lansing Sun	1926	311208	2020-04-29	13
MM - Texas	Laredo Times	2288	311560	2020-04-29	13
MM - Colorado	Larimer News	2463	311794	2020-04-29	13
MM - Nevada	Las Vegas Record	2301	311672	2020-04-29	13
MM - Pennsylvania	Laurel Highlands Today	2087	311481	2020-04-29	13
MM - Kansas	Lawrence Reporter	2403	311739	2020-04-29	13
MM - Pennsylvania	Lawrence Times	2085	311480	2020-04-29	13
MM - California	LAX Leader	2704	311588	2020-04-29	13
MM - Pennsylvania	Lebanon PA News	2035	311463	2020-04-29	13
MM - Florida	Lee Today	1965	311230	2020-04-29	13
MM - Pennsylvania	Lehigh Times	2075	311479	2020-04-29	13
MM - Maine	Lewiston Times	2384	311723	2020-04-29	13
MM - Ohio	Licking Today	2228	311435	2020-04-29	13
MM - Ohio	Lima Reporter	2201	311408	2020-04-29	13
MM - Connecticut	Litchfield Hills Today	2573	311900	2020-04-29	13
MM - Kansas	Little Apple Times	2405	311741	2020-04-29	13
MM - Michigan	Livingston Today	1905	311188	2020-04-29	13
MM - Texas	Longview Times	2287	311559	2020-04-29	13
MM - Ohio	Lorain Times	2212	311419	2020-04-29	13
Metro Business Network	Louisiana Business Daily	1645	311082	2020-04-29	13
MM - Kentucky	Louisville City Wire	2435	311769	2020-04-29	13
MM - Arkansas	Lowe Delta News	2570	311896	2020-04-29	13
MM - Pennsylvania	Lower Bucks Today	2006	311452	2020-04-29	13
MM - South Carolina	Lower West SC News	2798	312022	2020-04-29	13
MM - Texas	Lubbock Times	2286	311558	2020-04-29	13
MM - Pennsylvania	Luzerne Times	2074	311478	2020-04-29	13
MM - Pennsylvania	Lycoming News	2073	311477	2020-04-29	13
MM - Virginia	Lynchburg Reporter	2363	311653	2020-04-29	13
MM - Michigan	Macomb Today	1919	311202	2020-04-29	13
LGIS	Macon Reporter	1387	311133	2020-04-29	13
MM - Georgia	Macon Times	2322	311692	2020-04-29	13
MM - Wisconsin	Madison Reporter	1872	311156	2020-04-29	13
MM - Idaho	Magic Valley Times	2682	312059	2020-04-29	13
Metro Business Network	Maine Business Daily	1646	311083	2020-04-29	13
MM - Maine	Maine Highlands News	2383	311722	2020-04-29	13
MM - Maine	Maine Lakes News	2382	311721	2020-04-29	13
MM - Florida	Manatee Review	1982	311239	2020-04-29	13
MM - Ohio	Mansfield Times	2200	311407	2020-04-29	13
MM - California	Marin Leader	2737	311621	2020-04-29	13
MM - Ohio	Marion-Morrow Times	2229	311436	2020-04-29	13
Metro Business Network	Maryland Business Daily	1647	311084	2020-04-29	13
Metro Business Network	Massachusetts Business Daily	1648	311085	2020-04-29	13
MM - Alaska	Mat-Su Times	2396	311733	2020-04-29	13
MM - Hawaii	Maui Reporter	2586	311912	2020-04-29	13
LGIS	McHenry Times	1161	311113	2020-04-29	13
LGIS	McLean County Times	1386	311132	2020-04-29	13
MM - Ohio	Medina Today	2214	311421	2020-04-29	13
MM - Tennessee	Memphis Standard	2519	311847	2020-04-29	13
MM - California	Merced Times	2727	311611	2020-04-29	13
MM - New Jersey	Mercer Times	2511	311840	2020-04-29	13
MM - Massachusetts	Merrimack Valley News	2764	312031	2020-04-29	13
LGIS	Metro East Sun	1162	311114	2020-04-29	13
MM - Kentucky	Metro Lex News	2420	311755	2020-04-29	13
MM - Massachusetts	Metro West Times	2765	312032	2020-04-29	13
MM - Florida	Miami Courant	1983	311240	2020-04-29	13
Metro Business Network	Michigan Business Daily	1657	311093	2020-04-29	13
MM - Texas	Mid City Times	2262	311534	2020-04-29	13
MM - Oregon	Mid Coast Times	2669	311984	2020-04-29	13
MM - Maine	Mid Coast Today	2381	311720	2020-04-29	13
MM - Massachusetts	Mid Massachusetts News	2762	312029	2020-04-29	13
MM - Oregon	Mid Valley Reporter	2673	311987	2020-04-29	13
MM - Wisconsin	Milwaukee City Wire	1865	311149	2020-04-29	13
MM - Wisconsin	Milwaukee North News	1866	311150	2020-04-29	13
MM - Wisconsin	Milwaukee South News	1867	311151	2020-04-29	13
MM - Minnesota	Minneapolis Review	2077	311297	2020-04-29	13
Metro Business Network	Minnesota Business Daily	1649	311086	2020-04-29	13
Metro Business Network	Mississippi Business Daily	1674	311108	2020-04-29	13
MM - Mississippi	Mississippi Gulf News	2612	311932	2020-04-29	13
Metro Business Network	Missouri Business Daily	1651	311087	2020-04-29	13
MM - Alabama	Mobile Courant	2550	311877	2020-04-29	13
MM - Arizona	Mohave Today	1947	311220	2020-04-29	13
MM - New York	Mohawk Valley Times	2807	311994	2020-04-29	13
MM - New Jersey	Monmouth Times	2505	311834	2020-04-29	13
MM - Pennsylvania	Monroe County News	2071	311476	2020-04-29	13
MM - New York	Monroe NY News	2808	311995	2020-04-29	13
MM - Michigan	Monroe Review	1906	311189	2020-04-29	13
Metro Business Network	Montana Business Daily	1652	311088	2020-04-29	13
MM - California	Monterey Times	2728	311612	2020-04-29	13
MM - Maryland	Montgomery News	1689	311147	2020-04-29	13
MM - New Jersey	Morris Leader	2509	311838	2020-04-29	13
MM - Tennessee	Morristown Times	2539	311867	2020-04-29	13
MM - Washington	Moses Lake Today	1972	311510	2020-04-29	13
MM - Indiana	Muncie Reporter	2484	311814	2020-04-29	13
MM - Michigan	Muskegon Sun	1907	311190	2020-04-29	13
MM - South Carolina	Myrtle Beach Leader	2795	312019	2020-04-29	13
MM - North Carolina	Nantahala News	2159	311366	2020-04-29	13
MM - Florida	Naples Standard	1971	311233	2020-04-29	13
MM - Tennessee	Nashville Standard	2518	311846	2020-04-29	13
MM - New York	Nassau Standard	2809	311996	2020-04-29	13
MM - Florida	Nature Coast Times	1985	311242	2020-04-29	13
MM - Connecticut	Naugatuck Times	2581	311908	2020-04-29	13
MM - Arkansas	NC Arkansas News	2569	311895	2020-04-29	13
MM - Florida	NC Florida News	1987	311244	2020-04-29	13
MM - Georgia	NC Georgia News	2323	311693	2020-04-29	13
MM - Indiana	NC Indiana News	2480	311810	2020-04-29	13
MM - Kansas	NC Kansas News	2413	311749	2020-04-29	13
MM - Kentucky	NC Kentucky News	2443	311771	2020-04-29	13
MM - Massachusetts	NC Massachusetts News	2761	312028	2020-04-29	13
MM - Minnesota	NC Minnesota News	2097	311312	2020-04-29	13
MM - Mississippi	NC Mississippi News	2614	311934	2020-04-29	13
MM - North Carolina	NC North Carolina News	2161	311368	2020-04-29	13
MM - Oklahoma	NC Oklahoma News	2774	312040	2020-04-29	13
MM - South Carolina	NC South Carolina Times	2796	312020	2020-04-29	13
MM - Tennessee	NC Tennessee News	2536	311864	2020-04-29	13
MM - Vermont	NC Vermont News	2338	311707	2020-04-29	13
MM - West Virginia	NC West Virginia News	2647	311964	2020-04-29	13
MM - Wisconsin	NC Wisconsin News	1882	311166	2020-04-29	13
MM - North Dakota	ND North News	2440	311776	2020-04-29	13
MM - Alabama	NE Alabama News	2551	311878	2020-04-29	13
MM - Georgia	NE Atlanta News	2308	311678	2020-04-29	13
MM - New Jersey	NE Bergen News	2500	311829	2020-04-29	13
MM - California	NE Cali News	2742	311626	2020-04-29	13
MM - Colorado	NE Colorado News	2464	311795	2020-04-29	13
MM - Connecticut	NE Connecticut News	2578	311905	2020-04-29	13
MM - Texas	NE Dallas News	2284	311556	2020-04-29	13
MM - Florida	NE Florida News	1986	311243	2020-04-29	13
MM - Ohio	NE Franklin News	2224	311431	2020-04-29	13
MM - Indiana	NE Indiana News	2478	311808	2020-04-29	13
MM - Iowa	NE Iowa News	2061	311287	2020-04-29	13
MM - Missouri	NE Kansas City News	2121	311324	2020-04-29	13
MM - Kansas	NE Kansas News	2411	311747	2020-04-29	13
MM - Kentucky	NE Kentucky News	2425	311760	2020-04-29	13
MM - Louisiana	NE Louisiana News	2607	311927	2020-04-29	13
MM - Mississippi	NE Mississippi News	2613	311933	2020-04-29	13
MM - Missouri	NE Missouri News	2113	311320	2020-04-29	13
MM - Tennessee	NE Nashville News	2524	311852	2020-04-29	13
MM - Nebraska	NE Nebraska News	2625	311944	2020-04-29	13
MM - New Mexico	NE New Mexico News	2632	311950	2020-04-29	13
MM - New York	NE New York Today	2812	311999	2020-04-29	13
MM - North Dakota	NE North Dakota News	2439	311775	2020-04-29	13
MM - Ohio	NE Ohio Times	2213	311420	2020-04-29	13
MM - Oklahoma	NE Oklahoma News	2784	312050	2020-04-29	13
MM - North Carolina	NE Piedmont News	2160	311367	2020-04-29	13
MM - California	NE Sacramento News	2735	311619	2020-04-29	13
MM - Texas	NE Tarrant News	2283	311555	2020-04-29	13
MM - Arizona	NE Valley Times	1933	311210	2020-04-29	13
MM - Vermont	NE Vermont News	2337	311706	2020-04-29	13
MM - Washington	NE Washington News	1970	311509	2020-04-29	13
