Florence-Muscle Shoals non-farm payroll employees increase by 0.5% since last year	Alabama Business Daily	https://pipeline.locallabs.com/stories/542729606	2020-10-02 07:47:53	Alabama Business Daily - Employment #s by MSA Year Over Year Change HLE	Metro Business Network
Birmingham-Hoover non-farm payroll employees increase by 1.5% since last year	Alabama Business Daily	https://pipeline.locallabs.com/stories/542729607	2020-09-28 11:23:23	Alabama Business Daily - Employment #s by MSA Year Over Year Change HLE	Metro Business Network
Daphne-Fairhope-Foley non-farm payroll employees increase by 3.5% since last year	Alabama Business Daily	https://pipeline.locallabs.com/stories/542729612	2020-09-29 07:40:27	Alabama Business Daily - Employment #s by MSA Year Over Year Change HLE	Metro Business Network
Tuscaloosa non-farm payroll employees increase by 2.3% since last year	Alabama Business Daily	https://pipeline.locallabs.com/stories/542729610	2020-10-07 08:22:39	Alabama Business Daily - Employment #s by MSA Year Over Year Change HLE	Metro Business Network
Montgomery non-farm payroll employees unchanged since last year	Alabama Business Daily	https://pipeline.locallabs.com/stories/542729611	2020-10-06 07:20:39	Alabama Business Daily - Employment #s by MSA Year Over Year Change HLE	Metro Business Network
Dothan non-farm payroll employees increase by 2% since last year	Alabama Business Daily	https://pipeline.locallabs.com/stories/542729615	2020-10-01 07:12:31	Alabama Business Daily - Employment #s by MSA Year Over Year Change HLE	Metro Business Network
Decatur non-farm payroll employees increase by 1.6% since last year	Alabama Business Daily	https://pipeline.locallabs.com/stories/542729608	2020-09-30 09:55:47	Alabama Business Daily - Employment #s by MSA Year Over Year Change HLE	Metro Business Network
Gadsden non-farm payroll employees decrease by 2.3% since last year	Alabama Business Daily	https://pipeline.locallabs.com/stories/542729616	2020-10-03 09:05:05	Alabama Business Daily - Employment #s by MSA Year Over Year Change HLE	Metro Business Network
Huntsville non-farm payroll employees increase by 2.3% since last year	Alabama Business Daily	https://pipeline.locallabs.com/stories/542729613	2020-10-04 08:32:30	Alabama Business Daily - Employment #s by MSA Year Over Year Change HLE	Metro Business Network
Mobile non-farm payroll employees increase by 0.3% since last year	Alabama Business Daily	https://pipeline.locallabs.com/stories/542729614	2020-10-05 11:57:13	Alabama Business Daily - Employment #s by MSA Year Over Year Change HLE	Metro Business Network
